event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
1074,64,Werder Bremen,home, 67 ,Substitution, Oliver Burke , Romano Schmid 
1075,64,Augsburg,away, 70 ,Substitution, Fredrik Jensen , Ermedin Demirovic 
1076,64,Augsburg,away, 76 ,Yellow card, Maximilian Bauer ,
1077,64,Augsburg,away, 78 ,Substitution, Arne Maier , Florian Niederlechner 
1078,64,Werder Bremen,home, 87 ,Substitution, Lee Buchanan , Anthony Jung 
1079,64,Augsburg,away, 93 ,Yellow card, Jeffrey Gouweleeuw ,
1080,64,Werder Bremen,home, 94 ,Missed penalty, Marvin Ducksch , Missed penalty 
1081,64,Werder Bremen,home, 94 ,Yellow card, Marco Friedl ,
1082,64,Augsburg,away, 94 ,Yellow card, Carlos Gruezo ,
1083,64,Augsburg,away, 96 ,Yellow card, Rafal Gikiewicz ,
1084,64,Augsburg,away, 97 ,Substitution, Daniel Caligiuri , Mërgim Berisha 
1085,64,Werder Bremen,home, 98 ,Yellow card, Amos Pieper ,
1086,65,M'gladbach,home, 26 ,Yellow card, K Koné ,
1087,65,Mainz 05,away, 39 ,Yellow card, Leandro Barreiro ,
1088,65,Mainz 05,away, 42 ,Yellow card, Lee Jae-sung ,
1089,65,M'gladbach,home, 45 ,Substitution, Marvin Friedrich , Nico Elvedi 
1090,65,M'gladbach,home, 52 ,Substitution, Lars Stindl , Alassane Plea 
1091,65,M'gladbach,home, 53 ,Red card, Ko Itakura ,
1092,65,Mainz 05,away, 55 ,Goal, Aarón Martin ,
1093,65,Mainz 05,away, 58 ,Substitution, Angelo Fulgini , Leandro Barreiro 
1094,65,Mainz 05,away, 58 ,Substitution, Anton Stach , Lee Jae-sung 
1095,65,Mainz 05,away, 76 ,Substitution, Delano Burgzorg , Jonathan Burkardt 
1096,65,Mainz 05,away, 81 ,Substitution, Marlon Mustapha , Karim Onisiwo 
1097,65,Mainz 05,away, 81 ,Substitution, Edimilson Fernandes , Maxim Leitsch 
1098,65,M'gladbach,home, 82 ,Substitution, Nathan Ngoumou , Joe Scally 
1099,65,M'gladbach,home, 87 ,Substitution, Julian Weigl , K Koné 
1100,65,Mainz 05,away, 88 ,Yellow card, Dominik Kohr ,
1101,65,Mainz 05,away, 95 ,Yellow card, Robin Zentner ,
1102,66,Hertha BSC,away, 23 ,Yellow card, Filip Uremović ,
1103,66,Augsburg,home, 31 ,Yellow card, Carlos Gruezo ,
1104,66,Augsburg,home, 36 ,Substitution, Julian Baumgartlinger , Carlos Gruezo 
1105,66,Augsburg,home, 45 ,Substitution, Ruben Vargas , Arne Maier 
1106,66,Hertha BSC,away, 57 ,Goal, Dodi Lukebakio , Marvin Plattenhardt 
1107,66,Hertha BSC,away, 58 ,Substitution, Jean Boëtius , Suat Serdar 
1108,66,Hertha BSC,away, 69 ,Substitution, Marco Richter , Chidera Ejuke 
1109,66,Augsburg,home, 72 ,Yellow card, Mërgim Berisha ,
1110,66,Augsburg,home, 74 ,Substitution, Florian Niederlechner , Ermedin Demirovic 
1111,66,Augsburg,home, 74 ,Substitution, Andre Hahn , Mërgim Berisha 
1112,66,Augsburg,home, 82 ,Substitution, Lukas Petkov , Elvis Rexhbeçaj 
1113,66,Hertha BSC,away, 83 ,Substitution, Davie Selke , Wilfried Kanga 
1114,66,Hertha BSC,away, 83 ,Substitution, Márton Dárdai , Dodi Lukebakio 
1115,66,Hertha BSC,away, 93 ,Goal, Marco Richter , Davie Selke 
1116,67,RB Leipzig,away, 11 ,Substitution, Emil Forsberg , Dani Olmo 
1117,67,Eintracht Frankfurt,home, 16 ,Goal, Daichi Kamada , Randal Kolo Muani 
1118,67,Eintracht Frankfurt,home, 22 ,Goal, Sebastian Rode , Randal Kolo Muani 
1119,67,Eintracht Frankfurt,home, 32 ,Substitution, Éric Ebimbe , Sebastian Rode 
1120,67,Eintracht Frankfurt,home, 33 ,Yellow card, Djibril Sow ,
1121,67,RB Leipzig,away, 45 ,Substitution, Dominik Szoboszlai , Kevin Kampl 
1122,67,RB Leipzig,away, 60 ,Yellow card, Benjamin Henrichs ,
1123,67,Eintracht Frankfurt,home, 67 ,Goal, Tuta ,
1124,67,RB Leipzig,away, 69 ,Substitution, Marcel Halstenberg , David Raum 
1125,67,RB Leipzig,away, 69 ,Substitution, Amadou Haidara , Mohamed Simakan 
1126,67,Eintracht Frankfurt,home, 74 ,Substitution, Rafael Borré , Randal Kolo Muani 
1127,67,Eintracht Frankfurt,home, 74 ,Substitution, Ansgar Knauff , Jesper Lindstrøm 
1128,67,RB Leipzig,away, 74 ,Substitution, André Silva , Timo Werner 
1129,67,Eintracht Frankfurt,home, 84 ,Penalty, Rafael Borré , Penalty 
1130,67,Eintracht Frankfurt,home, 86 ,Substitution, Timothy Chandler , Kristijan Jakić 
1131,67,Eintracht Frankfurt,home, 87 ,Substitution, Hrvoje Smolčić , Christopher Lenz 
1132,68,Bayer Leverkusen,home, 5 ,Yellow card, Jonathan Tah ,
1133,68,SC Freiburg,away, 9 ,Substitution, Jeong Woo-yeong , Roland Sallai 
1134,68,Bayer Leverkusen,home, 16 ,Goal, Kerem Demirbay ,
1135,68,SC Freiburg,away, 34 ,Yellow card, Nicolas Höfler ,
1136,68,SC Freiburg,away, 45 ,Substitution, Maximilian Eggestein , Yannik Keitel 
1137,68,SC Freiburg,away, 45 ,Substitution, Ritsu Dōan , Manuel Gulde 
1138,68,SC Freiburg,away, 48 ,Goal, Matthias Ginter , Vincenzo Grifo 
1139,68,SC Freiburg,away, 51 ,Goal, Michael Gregoritsch , Jeong Woo-yeong 
1140,68,SC Freiburg,away, 53 ,Yellow card, Michael Gregoritsch ,
1141,68,Bayer Leverkusen,home, 60 ,Substitution, Charles Aránguiz , Kerem Demirbay 
1142,68,Bayer Leverkusen,home, 60 ,Substitution, Callum Hudson-Odoi , Jonathan Tah 
1143,68,Bayer Leverkusen,home, 60 ,Substitution, Sardar Azmoun , Exequiel Palacios 
1144,68,Bayer Leverkusen,home, 65 ,Goal, Patrik Schick , Callum Hudson-Odoi 
1145,68,SC Freiburg,away, 72 ,Goal, Ritsu Dōan , Nicolas Höfler 
1146,68,Bayer Leverkusen,home, 78 ,Substitution, Timothy Fosu-Mensah , Daley Sinkgraven 
1147,68,Bayer Leverkusen,home, 79 ,Substitution, Nadiem Amiri , Robert Andrich 
1148,68,SC Freiburg,away, 80 ,Substitution, Nils Petersen , Vincenzo Grifo 
1149,68,SC Freiburg,away, 80 ,Substitution, Keven Schlotterbeck , Michael Gregoritsch 
1150,68,Bayer Leverkusen,home, 82 ,Yellow card, Nadiem Amiri ,
1151,69,VfB Stuttgart,home, 18 ,Goal, Chris Führich , Silas Katompa Mvumpa 
1152,69,Schalke 04,away, 21 ,Goal, Simon Terodde , Dominick Drexler 
1153,69,Schalke 04,away, 28 ,Yellow card, Dominick Drexler ,
1154,69,VfB Stuttgart,home, 45 ,Yellow card, Josha Vagnoman ,
1155,69,Schalke 04,away, 45 ,Yellow card, Marius Bülter ,
1156,69,VfB Stuttgart,home, 49 ,Yellow card, Borna Sosa ,
1157,69,Schalke 04,away, 45 ,Substitution, Tobias Mohr , Thomas Ouwejan 
1158,69,VfB Stuttgart,home, 62 ,Substitution, Tiago Tomás , Lilian Egloff 
1159,69,VfB Stuttgart,home, 63 ,Substitution, Enzo Millot , Borna Sosa 
1160,69,Schalke 04,away, 65 ,Substitution, Sebastian Polter , Simon Terodde 
1161,69,Schalke 04,away, 65 ,Substitution, Rodrigo Zalazar , Jordan Larsson 
1162,69,VfB Stuttgart,home, 67 ,Second yellow card, Josha Vagnoman ,
1163,69,VfB Stuttgart,home, 73 ,Yellow card, Konstantinos Mavropanos ,
1164,69,Schalke 04,away, 74 ,Substitution, Florent Mollet , Dominick Drexler 
1165,69,VfB Stuttgart,home, 76 ,Substitution, Pascal Stenzel , Chris Führich 
1166,69,VfB Stuttgart,home, 83 ,Substitution, Atakan Karazor , Naouirou Ahamada 
1167,69,VfB Stuttgart,home, 83 ,Substitution, Sehrou Guirassy , Silas Katompa Mvumpa 
1168,70,VfL Wolfsburg,home, 2 ,Goal, Lukas Nmecha , Bartol Franjić 
1169,70,1. FC Köln,away, 22 ,Goal, Dejan Ljubičić , Florian Kainz 
1170,70,1. FC Köln,away, 31 ,Own goal, Paulo Otávio , Own goal 
1171,70,VfL Wolfsburg,home, 38 ,Yellow card, Micky van de Ven ,
1172,70,1. FC Köln,away, 47 ,Penalty, Florian Kainz , Penalty 
1173,70,VfL Wolfsburg,home, 45 ,Substitution, Omar Marmoush , Sebastiaan Bornauw 
1174,70,VfL Wolfsburg,home, 61 ,Substitution, Kevin Paredes , Luca Waldschmidt 
1175,70,1. FC Köln,away, 63 ,Yellow card, Ondrej Duda ,
1176,70,1. FC Köln,away, 65 ,Substitution, Linton Maina , Ondrej Duda 
1177,70,1. FC Köln,away, 65 ,Substitution, Sargis Adamyan , Jan Thielmann 
1178,70,VfL Wolfsburg,home, 74 ,Substitution, Felix Nmecha , Bartol Franjić 
1179,70,VfL Wolfsburg,home, 75 ,Substitution, Mattias Svanberg , Maximilian Arnold 
1180,70,VfL Wolfsburg,home, 75 ,Substitution, Jakub Kamiński , Paulo Otávio 
1181,70,VfL Wolfsburg,home, 79 ,Goal, Lukas Nmecha , Mattias Svanberg 
1182,70,1. FC Köln,away, 80 ,Substitution, Tim Lemperle , Steffen Tigges 
1183,70,1. FC Köln,away, 81 ,Goal, Sargis Adamyan , Florian Kainz 
1184,70,VfL Wolfsburg,home, 82 ,Yellow card, Omar Marmoush ,
1185,70,1. FC Köln,away, 88 ,Substitution, Eric Martel , Dejan Ljubičić 
1186,70,1. FC Köln,away, 88 ,Substitution, Denis Huseinbašić , Florian Kainz 
1187,71,1. FC Union Berlin,home, 12 ,Goal, Sheraldo Becker , Christopher Trimmel 
1188,71,Bayern Munich,away, 15 ,Goal, Joshua Kimmich ,
1189,71,Bayern Munich,away, 26 ,Yellow card, Joshua Kimmich ,
1190,71,Bayern Munich,away, 62 ,Substitution, Thomas Müller , Jamal Musiala 
1191,71,1. FC Union Berlin,home, 62 ,Substitution, Jamie Leweling , Sheraldo Becker 
1192,71,Bayern Munich,away, 62 ,Substitution, Ryan Gravenberch , Joshua Kimmich 
1193,71,1. FC Union Berlin,home, 62 ,Substitution, Sven Michel , Kevin Behrens 
1194,71,Bayern Munich,away, 72 ,Yellow card, Ryan Gravenberch ,
1195,71,Bayern Munich,away, 73 ,Substitution, Serge Gnabry , Kingsley Coman 
1196,71,1. FC Union Berlin,home, 81 ,Substitution, Niko Gießelmann , Julian Ryerson 
1197,71,Bayern Munich,away, 85 ,Substitution, Leon Goretzka , Alphonso Davies 
1198,71,1. FC Union Berlin,home, 85 ,Substitution, Paul Seguin , András Schäfer 
1199,71,1. FC Union Berlin,home, 85 ,Substitution, Genki Haraguchi , Morten Thorsby 
1200,71,1. FC Union Berlin,home, 87 ,Yellow card, Rani Khedira ,
1201,72,Werder Bremen,away, 33 ,Yellow card, Mitchell Weiser ,
1202,72,VfL Bochum,home, 39 ,Yellow card, Simon Zoller ,
1203,72,VfL Bochum,home, 65 ,Substitution, Philipp Hofmann , Gerrit Holtmann 
1204,72,Werder Bremen,away, 69 ,Yellow card, Amos Pieper ,
1205,72,VfL Bochum,home, 71 ,Substitution, Christopher Antwi-Adjei , Simon Zoller 
1206,72,VfL Bochum,home, 71 ,Substitution, Patrick Osterhage , Philipp Förster 
1207,72,Werder Bremen,away, 74 ,Substitution, Oliver Burke , Marvin Ducksch 
1208,72,Werder Bremen,away, 74 ,Substitution, Jens Stage , Romano Schmid 
1209,72,Werder Bremen,away, 77 ,Substitution, Niklas Stark , Amos Pieper 
1210,72,VfL Bochum,home, 81 ,Disallowed goal,Disallowed goal,
1211,72,Werder Bremen,away, 86 ,Goal, Niclas Füllkrug , Mitchell Weiser 
1212,72,VfL Bochum,home, 89 ,Substitution, Ivan Ordets , Jordi Osei-Tutu 
1213,72,Werder Bremen,away, 90 ,Substitution, Nicolai Rapp , Niklas Schmidt 
1214,72,Werder Bremen,away, 90 ,Substitution, Ilia Gruev , Christian Groß 
1215,72,VfL Bochum,home, 91 ,Yellow card, Vasilios Lampropoulos ,
1216,72,Werder Bremen,away, 92 ,Penalty, Niclas Füllkrug , Penalty 
1217,72,VfL Bochum,home, 97 ,Disallowed goal,Disallowed goal,
1218,73,Borussia Dortmund,home, 16 ,Goal, Marco Reus , Julian Brandt 
1219,73,Hoffenheim,away, 35 ,Yellow card, Robert Skov ,
1220,73,Borussia Dortmund,home, 44 ,Substitution, Thorgan Hazard , Jamie Bynoe-Gittens 
1221,73,Hoffenheim,away, 45 ,Substitution, Sebastian Rudy , Dennis Geiger 
1222,73,Hoffenheim,away, 45 ,Substitution, Pavel Kaderabek , Robert Skov 
1223,73,Hoffenheim,away, 45 ,Substitution, Muhammed Damar , Christoph Baumgartner 
1224,73,Borussia Dortmund,home, 57 ,Yellow card, Marco Reus ,
1225,73,Hoffenheim,away, 57 ,Yellow card, Kevin Vogt ,
1226,73,Borussia Dortmund,home, 57 ,Yellow card, Jude Bellingham ,
1227,73,Hoffenheim,away, 64 ,Yellow card, Ozan Kabak ,
1228,73,Hoffenheim,away, 71 ,Substitution, Munas Dabbur , Grischa Prömel 
1229,73,Borussia Dortmund,home, 76 ,Yellow card, Mats Hummels ,
1230,73,Hoffenheim,away, 80 ,Yellow card, Andrej Kramarić ,
1231,73,Borussia Dortmund,home, 83 ,Substitution, Niklas Süle , Marius Wolf 
1232,73,Borussia Dortmund,home, 83 ,Substitution, Giovanni Reyna , Julian Brandt 
1233,73,Hoffenheim,away, 86 ,Substitution, Jacob Bruun Larsen , Georginio Rutter 
1234,73,Borussia Dortmund,home, 92 ,Substitution, Youssoufa Moukoko , Marco Reus 
1235,74,Eintracht Frankfurt,away, 2 ,Goal, Mario Götze , Randal Kolo Muani 
1236,74,Werder Bremen,home, 14 ,Goal, Anthony Jung ,
1237,74,Werder Bremen,home, 17 ,Goal, Leonardo Bittencourt , Marvin Ducksch 
1238,74,Werder Bremen,home, 30 ,Substitution, Romano Schmid , Leonardo Bittencourt 
1239,74,Eintracht Frankfurt,away, 32 ,Goal, Randal Kolo Muani ,
1240,74,Werder Bremen,home, 33 ,Yellow card, Amos Pieper ,
1241,74,Eintracht Frankfurt,away, 39 ,Goal, Jesper Lindstrøm , Sebastian Rode 
1242,74,Eintracht Frankfurt,away, 48 ,Goal, Djibril Sow , Daichi Kamada 
1243,74,Eintracht Frankfurt,away, 64 ,Substitution, Christopher Lenz , Luca Pellegrini 
1244,74,Werder Bremen,home, 65 ,Substitution, Ilia Gruev , Christian Groß 
1245,74,Werder Bremen,home, 65 ,Substitution, Lee Buchanan , Anthony Jung 
1246,74,Werder Bremen,home, 65 ,Substitution, Niklas Schmidt , Jens Stage 
1247,74,Eintracht Frankfurt,away, 75 ,Yellow card, Kevin Trapp ,
1248,74,Eintracht Frankfurt,away, 77 ,Substitution, Ansgar Knauff , Jesper Lindstrøm 
1249,74,Eintracht Frankfurt,away, 77 ,Substitution, Timothy Chandler , Sebastian Rode 
1250,74,Werder Bremen,home, 77 ,Substitution, Oliver Burke , Mitchell Weiser 
1251,74,Eintracht Frankfurt,away, 86 ,Substitution, Rafael Borré , Randal Kolo Muani 
1252,74,Eintracht Frankfurt,away, 86 ,Substitution, Lucas Alario , Mario Götze 
1253,74,Werder Bremen,home, 92 ,Penalty, Niclas Füllkrug , Penalty 
1254,74,Eintracht Frankfurt,away, 93 ,Yellow card, Djibril Sow ,
1255,74,Eintracht Frankfurt,away, 96 ,Yellow card, Ansgar Knauff ,
1256,75,1. FC Köln,home, 17 ,Substitution, Ondrej Duda , Mathias Olesen 
1257,75,1. FC Köln,home, 45 ,Substitution, Sargis Adamyan , Florian Dietz 
1258,75,1. FC Köln,home, 52 ,Substitution, Timo Hübers , Julian Chabot 
1259,75,VfB Stuttgart,away, 56 ,Red card, Luca Pfeiffer ,
1260,75,1. FC Köln,home, 58 ,Yellow card, Luca Kilian ,
1261,75,1. FC Köln,home, 60 ,Substitution, Dejan Ljubičić , Kingsley Schindler 
1262,75,1. FC Köln,home, 60 ,Substitution, Florian Kainz , Eric Martel 
1263,75,VfB Stuttgart,away, 61 ,Substitution, Atakan Karazor , Borna Sosa 
1264,75,VfB Stuttgart,away, 61 ,Substitution, Juan Perea , Chris Führich 
1265,75,VfB Stuttgart,away, 76 ,Substitution, Pascal Stenzel , Silas Katompa Mvumpa 
1266,75,VfB Stuttgart,away, 79 ,Yellow card, Atakan Karazor ,
1267,75,1. FC Köln,home, 86 ,Yellow card, Dejan Ljubičić ,
1268,75,VfB Stuttgart,away, 94 ,Substitution, Enzo Millot , Naouirou Ahamada 
1269,75,VfB Stuttgart,away, 95 ,Yellow card, Enzo Millot ,
1270,76,Bayern Munich,home, 35 ,Disallowed goal,Disallowed goal,
1271,76,M'gladbach,away, 37 ,Yellow card, Alassane Plea ,
1272,76,M'gladbach,away, 43 ,Goal, Marcus Thuram ,
1273,76,M'gladbach,away, 52 ,Substitution, Hannes Wolf , Alassane Plea 
1274,76,Bayern Munich,home, 62 ,Yellow card, Joshua Kimmich ,
1275,76,Bayern Munich,home, 63 ,Yellow card, Marcel Sabitzer ,
1276,76,Bayern Munich,home, 67 ,Substitution, Jamal Musiala , Marcel Sabitzer 
1277,76,Bayern Munich,home, 68 ,Substitution, Serge Gnabry , Sadio Mané 
1278,76,M'gladbach,away, 77 ,Substitution, Marvin Friedrich , Florian Neuhaus 
1279,76,Bayern Munich,home, 80 ,Yellow card, Leroy Sané ,
1280,76,Bayern Munich,home, 83 ,Goal, Leroy Sané , Jamal Musiala 
1281,76,M'gladbach,away, 85 ,Substitution, Tony Jantschke , K Koné 
1282,76,Bayern Munich,home, 85 ,Substitution, Matthijs de Ligt , Leroy Sané 
1283,76,M'gladbach,away, 85 ,Substitution, Patrick Herrmann , Jonas Hofmann 
1284,76,M'gladbach,away, 95 ,Yellow card, Christoph Kramer ,
1285,76,Bayern Munich,home, 95 ,Yellow card, Benjamin Pavard ,
1286,77,Hoffenheim,home, 39 ,Goal, Dennis Geiger , Robert Skov 
1287,77,Augsburg,away, 56 ,Substitution, Ruben Vargas , Ermedin Demirovic 
1288,77,Augsburg,away, 56 ,Substitution, Florian Niederlechner , Ricardo Pepi 
1289,77,Augsburg,away, 59 ,Yellow card, Maximilian Bauer ,
1290,77,Hoffenheim,home, 62 ,Substitution, Pavel Kaderabek , Robert Skov 
1291,77,Hoffenheim,home, 62 ,Substitution, Sebastian Rudy , Dennis Geiger 
1292,77,Hoffenheim,home, 72 ,Yellow card, Grischa Prömel ,
1293,77,Hoffenheim,home, 72 ,Substitution, Munas Dabbur , Christoph Baumgartner 
1294,77,Augsburg,away, 77 ,Substitution, Lukas Petkov , Raphael Framberger 
1295,77,Augsburg,away, 77 ,Substitution, Daniel Caligiuri , Arne Maier 
1296,77,Hoffenheim,home, 80 ,Substitution, Jacob Bruun Larsen , Georginio Rutter 
1297,77,Hoffenheim,home, 80 ,Substitution, Diadié Samassékou , Andrej Kramarić 
1298,77,Augsburg,away, 80 ,Substitution, Carlos Gruezo , Fredrik Jensen 
1299,78,RB Leipzig,home, 5 ,Penalty, Christopher Nkunku , Penalty 
1300,78,RB Leipzig,home, 8 ,Yellow card, Benjamin Henrichs ,
1301,78,VfL Wolfsburg,away, 26 ,Yellow card, Maximilian Arnold ,
1302,78,RB Leipzig,home, 42 ,Substitution, Joško Gvardiol , Benjamin Henrichs 
1303,78,VfL Wolfsburg,away, 45 ,Substitution, Felix Nmecha , Josuha Guilavogui 
1304,78,VfL Wolfsburg,away, 45 ,Substitution, Omar Marmoush , Jakub Kamiński 
1305,78,RB Leipzig,home, 47 ,Yellow card, Konrad Laimer ,
1306,78,VfL Wolfsburg,away, 51 ,Yellow card, Paulo Otávio ,
1307,78,VfL Wolfsburg,away, 53 ,Yellow card, Ridle Baku ,
1308,78,VfL Wolfsburg,away, 59 ,Substitution, Luca Waldschmidt , Lukas Nmecha 
1309,78,VfL Wolfsburg,away, 59 ,Substitution, Josip Brekalo , Maximilian Philipp 
1310,78,RB Leipzig,home, 64 ,Substitution, Timo Werner , André Silva 
1311,78,RB Leipzig,home, 64 ,Substitution, Amadou Haidara , Kevin Kampl 
1312,78,VfL Wolfsburg,away, 72 ,Substitution, Mattias Svanberg , Maximilian Arnold 
1313,78,RB Leipzig,home, 82 ,Substitution, Xaver Schlager , Marcel Halstenberg 
1314,78,RB Leipzig,home, 88 ,Yellow card, Timo Werner ,
1315,78,RB Leipzig,home, 90 ,Goal, Christopher Nkunku ,
1316,79,Borussia Dortmund,away, 32 ,Goal, Anthony Modeste , Salih Özcan 
1317,79,Hertha BSC,home, 55 ,Substitution, Stevan Jovetic , Jean Boëtius 
1318,79,Borussia Dortmund,away, 61 ,Substitution, Jamie Bynoe-Gittens , Karim Adeyemi 
1319,79,Borussia Dortmund,away, 67 ,Substitution, Thomas Meunier , Marius Wolf 
1320,79,Hertha BSC,home, 74 ,Substitution, Marco Richter , Dodi Lukebakio 
1321,79,Hertha BSC,home, 74 ,Substitution, Kevin Boateng , Suat Serdar 
1322,79,Hertha BSC,home, 80 ,Substitution, Davie Selke , Marc Kempf 
1323,79,Borussia Dortmund,away, 86 ,Substitution, Niklas Süle , Anthony Modeste 
1324,79,Borussia Dortmund,away, 86 ,Substitution, Thorgan Hazard , Raphaël Guerreiro 
1325,79,Hertha BSC,home, 91 ,Yellow card, Marco Richter ,
1326,80,1. FC Union Berlin,away, 6 ,Goal, Morten Thorsby , Danilho Doekhi 
1327,80,Schalke 04,home, 31 ,Penalty, Marius Bülter , Penalty 
1328,80,1. FC Union Berlin,away, 36 ,Goal, Sheraldo Becker , Jordan Siebatcheu 
1329,80,Schalke 04,home, 47 ,Yellow card, Malick Thiaw ,
1330,80,1. FC Union Berlin,away, 48 ,Goal, Janik Haberer ,
1331,80,1. FC Union Berlin,away, 46 ,Goal, Sheraldo Becker ,
1332,80,Schalke 04,home, 61 ,Substitution, Florian Flick , Tom Krauß 
1333,80,Schalke 04,home, 61 ,Substitution, Danny Latza , Alex Král 
1334,80,Schalke 04,home, 61 ,Substitution, Jordan Larsson , Dominick Drexler 
1335,80,1. FC Union Berlin,away, 71 ,Substitution, Sven Michel , Sheraldo Becker 
1336,80,1. FC Union Berlin,away, 71 ,Substitution, Kevin Behrens , Jordan Siebatcheu 
1337,80,Schalke 04,home, 71 ,Substitution, Sebastian Polter , Simon Terodde 
1338,80,Schalke 04,home, 71 ,Substitution, Florent Mollet , Rodrigo Zalazar 
1339,80,1. FC Union Berlin,away, 75 ,Substitution, Milos Pantović , Morten Thorsby 
1340,80,1. FC Union Berlin,away, 84 ,Substitution, Levin Öztunali , Janik Haberer 
1341,80,1. FC Union Berlin,away, 85 ,Substitution, Paul Jaeckel , Danilho Doekhi 
1342,80,1. FC Union Berlin,away, 87 ,Goal, Sven Michel ,
1343,80,1. FC Union Berlin,away, 90 ,Goal, Sven Michel , Kevin Behrens 
1344,81,Bayer Leverkusen,away, 3 ,Yellow card, Piero Hincapié ,
1345,81,Bayer Leverkusen,away, 29 ,Goal, Exequiel Palacios ,
1346,81,Bayer Leverkusen,away, 39 ,Goal, Jeremie Frimpong , Moussa Diaby 
1347,81,Bayer Leverkusen,away, 41 ,Goal, Jeremie Frimpong ,
1348,81,Bayer Leverkusen,away, 45 ,Yellow card, Robert Andrich ,
1349,81,Mainz 05,home, 45 ,Substitution, Lee Jae-sung , Angelo Fulgini 
1350,81,Mainz 05,home, 45 ,Substitution, Niklas Tauer , Alexander Hack 
1351,81,Mainz 05,home, 45 ,Substitution, Delano Burgzorg , Jonathan Burkardt 
1352,81,Bayer Leverkusen,away, 60 ,Yellow card, Jeremie Frimpong ,
1353,81,Mainz 05,home, 66 ,Substitution, Leandro Barreiro , Dominik Kohr 
1354,81,Mainz 05,home, 70 ,Yellow card, Delano Burgzorg ,
1355,81,Bayer Leverkusen,away, 71 ,Substitution, Charles Aránguiz , Exequiel Palacios 
1356,81,Bayer Leverkusen,away, 71 ,Substitution, Odilon Kossounou , Jeremie Frimpong 
1357,81,Mainz 05,home, 73 ,Substitution, Anthony Caci , Aarón Martin 
1358,81,Bayer Leverkusen,away, 76 ,Yellow card, Mitchel Bakker ,
1359,81,Bayer Leverkusen,away, 77 ,Second yellow card, Piero Hincapié ,
1360,81,Bayer Leverkusen,away, 81 ,Substitution, Nadiem Amiri , Kerem Demirbay 
1361,81,Bayer Leverkusen,away, 81 ,Substitution, Timothy Fosu-Mensah , Moussa Diaby 
1362,81,Bayer Leverkusen,away, 83 ,Substitution, Sardar Azmoun , Patrik Schick 
1363,81,Bayer Leverkusen,away, 94 ,Second yellow card, Mitchel Bakker ,
1364,82,VfL Bochum,away, 42 ,Yellow card, Constantinos Stafylidis ,
1365,82,SC Freiburg,home, 48 ,Goal, Vincenzo Grifo ,
1366,82,SC Freiburg,home, 48 ,Missed penalty, Vincenzo Grifo , Missed penalty 
1367,82,VfL Bochum,away, 48 ,Yellow card, Manuel Riemann ,
1368,82,VfL Bochum,away, 53 ,Substitution, Saidy Janko , Constantinos Stafylidis 
1369,82,SC Freiburg,home, 73 ,Substitution, Nils Petersen , Michael Gregoritsch 
1370,82,SC Freiburg,home, 73 ,Substitution, Jeong Woo-yeong , Ritsu Dōan 
1371,82,SC Freiburg,home, 73 ,Substitution, Noah Weißhaupt , Vincenzo Grifo 
1372,82,VfL Bochum,away, 75 ,Substitution, Philipp Hofmann , Takuma Asano 
1373,82,VfL Bochum,away, 75 ,Substitution, Jordi Osei-Tutu , Jacek Góralski 
1374,82,SC Freiburg,home, 77 ,Yellow card, Roland Sallai ,
1375,82,SC Freiburg,home, 83 ,Yellow card, Nicolas Höfler ,
1376,82,SC Freiburg,home, 83 ,Substitution, Robert Wagner , Yannik Keitel 
1377,82,VfL Bochum,away, 85 ,Substitution, Ivan Ordets , Cristian Gamboa 
1378,82,SC Freiburg,home, 87 ,Substitution, Manuel Gulde , Roland Sallai 
1379,83,Bayern Munich,away, 4 ,Goal, Leroy Sané , Kingsley Coman 
1380,83,Bayern Munich,away, 25 ,Goal, Matthijs de Ligt , Joshua Kimmich 
1381,83,Bayern Munich,away, 33 ,Goal, Kingsley Coman ,
1382,83,Bayern Munich,away, 40 ,Disallowed goal,Disallowed goal,
1383,83,Bayern Munich,away, 42 ,Goal, Sadio Mané , Kingsley Coman 
1384,83,VfL Bochum,home, 47 ,Yellow card, Saidy Janko ,
1385,83,Bayern Munich,away, 60 ,Penalty, Sadio Mané , Penalty 
1386,83,Bayern Munich,away, 62 ,Substitution, Josip Stanišić , Lucas Hernandez 
1387,83,Bayern Munich,away, 62 ,Substitution, Ryan Gravenberch , Marcel Sabitzer 
1388,83,Bayern Munich,away, 67 ,Substitution, Serge Gnabry , Thomas Müller 
1389,83,Bayern Munich,away, 67 ,Substitution, Noussair Mazraoui , Benjamin Pavard 
1390,83,VfL Bochum,home, 68 ,Substitution, Gerrit Holtmann , Takuma Asano 
1391,83,VfL Bochum,home, 68 ,Substitution, Jacek Góralski , Philipp Förster 
1392,83,Bayern Munich,away, 69 ,Own goal, Cristian Gamboa , Own goal 
1393,83,VfL Bochum,home, 70 ,Substitution, Jordi Osei-Tutu , Saidy Janko 
1394,83,Bayern Munich,away, 72 ,Substitution, Gabriel Vidović , Sadio Mané 
1395,83,Bayern Munich,away, 76 ,Goal, Serge Gnabry , Gabriel Vidović 
1396,83,VfL Bochum,home, 85 ,Substitution, Erhan Mašović , Ivan Ordets 
1397,83,VfL Bochum,home, 85 ,Substitution, Vasilios Lampropoulos , Simon Zoller 
1398,84,1. FC Köln,away, 56 ,Substitution, Florian Dietz , Steffen Tigges 
